iter	Logloss
168	0.0008660293203
169	0.0008660076117
170	0.0008660076117
171	0.0008660076117
172	0.0008660076117
173	0.0008660076117
174	0.0008660076117
175	0.0008660076117
176	0.0008660076117
177	0.0008659856877
178	0.0008659856877
179	0.0008660407125
180	0.0008660407125
181	0.0008660407125
182	0.0008660407125
183	0.000866037748
184	0.000866037748
185	0.000866037748
186	0.000866037748
187	0.0008660170967
188	0.0008660170967
189	0.0008660170967
190	0.000866003879
191	0.0008660049174
192	0.0008660049174
193	0.0008659826968
194	0.000866049932
195	0.000866049932
196	0.0008660634547
197	0.0008660405384
198	0.0008660405384
199	0.0008660405384
200	0.0008660405384
201	0.0008660405384
202	0.0008660003741
203	0.0008660003741
204	0.0008660003741
205	0.0008660107769
206	0.0008660107769
207	0.0008660107769
208	0.0008660107769
209	0.0008660553961
210	0.0008660553961
211	0.0008660553961
212	0.0008659999439
213	0.0008659999439
214	0.0008659999439
215	0.0008660598613
216	0.0008660114624
217	0.0008660114624
218	0.000865915699
219	0.000865915699
220	0.000865915699
221	0.000865915699
222	0.000865915699
223	0.000865915699
224	0.000865915699
225	0.000865915699
226	0.000865915699
227	0.000865915699
228	0.000865915699
229	0.000865915699
230	0.000865915699
231	0.000865915699
232	0.000865915699
233	0.000865915699
234	0.000865915699
235	0.000865915699
236	0.000865915699
237	0.000865915699
238	0.000865915699
239	0.000865915699
240	0.000865915699
241	0.000865915699
242	0.000865915699
243	0.000865915699
244	0.000865915699
245	0.000865915699
246	0.000865915699
247	0.000865915699
248	0.000865915699
249	0.000865915699
250	0.000865915699
251	0.000865915699
252	0.000865915699
253	0.000865915699
254	0.000865915699
255	0.000865915699
256	0.000865915699
257	0.000865915699
258	0.000865915699
259	0.000865915699
260	0.000865915699
261	0.000865915699
262	0.000865915699
263	0.000865915699
264	0.000865915699
265	0.000865915699
266	0.000865915699
267	0.000865915699
268	0.000865915699
269	0.000865915699
270	0.000865915699
271	0.000865915699
272	0.000865915699
273	0.000865915699
274	0.000865915699
275	0.000865915699
276	0.000865915699
277	0.000865915699
278	0.000865915699
279	0.000865915699
280	0.000865915699
281	0.000865915699
282	0.000865915699
283	0.000865915699
284	0.000865915699
285	0.000865915699
286	0.000865915699
287	0.000865915699
288	0.000865915699
289	0.000865915699
290	0.000865915699
291	0.000865915699
292	0.000865915699
293	0.000865915699
294	0.000865915699
295	0.000865915699
296	0.000865915699
297	0.000865915699
298	0.000865915699
299	0.000865915699
300	0.000865915699
301	0.000865915699
302	0.000865915699
303	0.000865915699
304	0.000865915699
305	0.000865915699
306	0.000865915699
307	0.000865915699
308	0.000865915699
309	0.000865915699
310	0.000865915699
311	0.000865915699
312	0.000865915699
313	0.000865915699
314	0.000865915699
315	0.000865915699
316	0.000865915699
317	0.000865915699
318	0.000865915699
319	0.000865915699
320	0.000865915699
321	0.000865915699
322	0.000865915699
323	0.000865915699
324	0.000865915699
325	0.000865915699
326	0.000865915699
327	0.000865915699
328	0.000865915699
329	0.000865915699
330	0.000865915699
331	0.000865915699
332	0.000865915699
333	0.000865915699
334	0.000865915699
335	0.000865915699
336	0.000865915699
337	0.000865915699
338	0.000865915699
339	0.000865915699
340	0.000865915699
341	0.000865915699
342	0.000865915699
343	0.000865915699
344	0.000865915699
345	0.000865915699
346	0.000865915699
347	0.000865915699
348	0.000865915699
349	0.000865915699
350	0.000865915699
351	0.000865915699
352	0.000865915699
353	0.000865915699
354	0.000865915699
355	0.000865915699
356	0.000865915699
357	0.000865915699
358	0.000865915699
359	0.000865915699
360	0.000865915699
361	0.000865915699
362	0.000865915699
363	0.000865915699
364	0.000865915699
365	0.000865915699
366	0.000865915699
367	0.000865915699
368	0.000865915699
369	0.000865915699
370	0.000865915699
371	0.000865915699
372	0.000865915699
373	0.000865915699
374	0.000865915699
375	0.000865915699
376	0.000865915699
377	0.000865915699
378	0.000865915699
379	0.000865915699
380	0.000865915699
381	0.000865915699
382	0.000865915699
383	0.000865915699
384	0.000865915699
385	0.000865915699
386	0.000865915699
387	0.000865915699
388	0.000865915699
389	0.000865915699
390	0.000865915699
391	0.000865915699
392	0.000865915699
393	0.000865915699
394	0.000865915699
395	0.000865915699
396	0.000865915699
397	0.000865915699
398	0.000865915699
399	0.000865915699
400	0.000865915699
401	0.000865915699
402	0.000865915699
403	0.000865915699
404	0.000865915699
405	0.000865915699
406	0.000865915699
407	0.000865915699
408	0.000865915699
409	0.000865915699
410	0.000865915699
411	0.000865915699
412	0.000865915699
413	0.000865915699
414	0.000865915699
415	0.000865915699
416	0.000865915699
417	0.000865915699
418	0.000865915699
419	0.000865915699
420	0.000865915699
421	0.000865915699
422	0.000865915699
423	0.000865915699
424	0.000865915699
425	0.000865915699
426	0.000865915699
427	0.000865915699
428	0.000865915699
429	0.000865915699
430	0.000865915699
431	0.000865915699
432	0.000865915699
433	0.000865915699
434	0.000865915699
435	0.000865915699
436	0.000865915699
437	0.000865915699
438	0.000865915699
439	0.000865915699
440	0.000865915699
441	0.000865915699
442	0.000865915699
443	0.000865915699
444	0.000865915699
445	0.000865915699
446	0.000865915699
447	0.000865915699
448	0.000865915699
449	0.000865915699
450	0.000865915699
451	0.000865915699
452	0.000865915699
453	0.000865915699
454	0.000865915699
455	0.000865915699
456	0.000865915699
457	0.000865915699
458	0.000865915699
459	0.000865915699
460	0.000865915699
461	0.000865915699
462	0.000865915699
463	0.000865915699
464	0.000865915699
465	0.000865915699
466	0.000865915699
467	0.000865915699
468	0.000865915699
469	0.000865915699
470	0.000865915699
471	0.000865915699
472	0.000865915699
473	0.000865915699
474	0.000865915699
475	0.000865915699
476	0.000865915699
477	0.000865915699
478	0.000865915699
479	0.000865915699
480	0.000865915699
481	0.000865915699
482	0.000865915699
483	0.000865915699
484	0.000865915699
485	0.000865915699
486	0.000865915699
487	0.000865915699
488	0.000865915699
489	0.000865915699
490	0.000865915699
491	0.000865915699
492	0.000865915699
493	0.000865915699
494	0.000865915699
495	0.000865915699
496	0.000865915699
497	0.000865915699
498	0.000865915699
499	0.000865915699
500	0.000865915699
501	0.000865915699
502	0.000865915699
503	0.000865915699
504	0.000865915699
505	0.000865915699
506	0.000865915699
507	0.000865915699
508	0.000865915699
509	0.000865915699
510	0.000865915699
511	0.000865915699
512	0.000865915699
513	0.000865915699
514	0.000865915699
515	0.000865915699
516	0.000865915699
517	0.000865915699
518	0.000865915699
519	0.000865915699
520	0.000865915699
521	0.000865915699
522	0.000865915699
523	0.000865915699
524	0.000865915699
525	0.000865915699
526	0.000865915699
527	0.000865915699
528	0.000865915699
529	0.000865915699
530	0.000865915699
531	0.000865915699
532	0.000865915699
533	0.000865915699
534	0.000865915699
535	0.000865915699
536	0.000865915699
537	0.000865915699
538	0.000865915699
539	0.000865915699
540	0.000865915699
541	0.000865915699
542	0.000865915699
543	0.000865915699
544	0.000865915699
545	0.000865915699
546	0.000865915699
547	0.000865915699
548	0.000865915699
549	0.000865915699
550	0.000865915699
551	0.000865915699
552	0.000865915699
553	0.000865915699
554	0.000865915699
555	0.000865915699
556	0.000865915699
557	0.000865915699
558	0.000865915699
559	0.000865915699
560	0.000865915699
561	0.000865915699
562	0.000865915699
563	0.000865915699
564	0.000865915699
565	0.000865915699
566	0.000865915699
567	0.000865915699
568	0.000865915699
569	0.000865915699
570	0.000865915699
571	0.000865915699
572	0.000865915699
573	0.000865915699
574	0.000865915699
575	0.000865915699
576	0.000865915699
577	0.000865915699
578	0.000865915699
579	0.000865915699
580	0.000865915699
581	0.000865915699
582	0.000865915699
583	0.000865915699
584	0.000865915699
585	0.000865915699
586	0.000865915699
587	0.000865915699
588	0.000865915699
589	0.000865915699
590	0.000865915699
591	0.000865915699
592	0.000865915699
593	0.000865915699
594	0.000865915699
595	0.000865915699
596	0.000865915699
597	0.000865915699
598	0.000865915699
599	0.000865915699
600	0.000865915699
601	0.000865915699
602	0.000865915699
603	0.000865915699
604	0.000865915699
605	0.000865915699
606	0.000865915699
607	0.000865915699
608	0.000865915699
609	0.000865915699
610	0.000865915699
611	0.000865915699
612	0.000865915699
613	0.000865915699
614	0.000865915699
615	0.000865915699
616	0.000865915699
617	0.000865915699
618	0.000865915699
619	0.000865915699
620	0.000865915699
621	0.000865915699
622	0.000865915699
623	0.000865915699
624	0.000865915699
625	0.000865915699
626	0.000865915699
627	0.000865915699
628	0.000865915699
629	0.000865915699
630	0.000865915699
631	0.000865915699
632	0.000865915699
633	0.000865915699
634	0.000865915699
635	0.000865915699
636	0.000865915699
637	0.000865915699
638	0.000865915699
639	0.000865915699
640	0.000865915699
641	0.000865915699
642	0.000865915699
643	0.000865915699
644	0.000865915699
645	0.000865915699
646	0.000865915699
647	0.000865915699
648	0.000865915699
649	0.000865915699
650	0.000865915699
651	0.000865915699
652	0.000865915699
653	0.000865915699
654	0.000865915699
655	0.000865915699
656	0.000865915699
657	0.000865915699
658	0.000865915699
659	0.000865915699
660	0.000865915699
661	0.000865915699
662	0.000865915699
663	0.000865915699
664	0.000865915699
665	0.000865915699
666	0.000865915699
667	0.000865915699
668	0.000865915699
669	0.000865915699
670	0.000865915699
671	0.000865915699
672	0.000865915699
673	0.000865915699
674	0.000865915699
675	0.000865915699
676	0.000865915699
677	0.000865915699
678	0.000865915699
679	0.000865915699
680	0.000865915699
681	0.000865915699
682	0.000865915699
683	0.000865915699
684	0.000865915699
685	0.000865915699
686	0.000865915699
687	0.000865915699
688	0.000865915699
689	0.000865915699
690	0.000865915699
691	0.000865915699
692	0.000865915699
693	0.000865915699
694	0.000865915699
695	0.000865915699
696	0.000865915699
697	0.000865915699
698	0.000865915699
699	0.000865915699
700	0.000865915699
701	0.000865915699
702	0.000865915699
703	0.000865915699
704	0.000865915699
705	0.000865915699
706	0.000865915699
707	0.000865915699
708	0.000865915699
709	0.000865915699
710	0.000865915699
711	0.000865915699
712	0.000865915699
713	0.000865915699
714	0.000865915699
715	0.000865915699
716	0.000865915699
717	0.000865915699
718	0.000865915699
719	0.000865915699
720	0.000865915699
721	0.000865915699
722	0.000865915699
723	0.000865915699
724	0.000865915699
725	0.000865915699
726	0.000865915699
727	0.000865915699
728	0.000865915699
729	0.000865915699
730	0.000865915699
731	0.000865915699
732	0.000865915699
733	0.000865915699
734	0.000865915699
735	0.000865915699
736	0.000865915699
737	0.000865915699
738	0.000865915699
739	0.000865915699
740	0.000865915699
741	0.000865915699
742	0.000865915699
743	0.000865915699
744	0.000865915699
745	0.000865915699
746	0.000865915699
747	0.000865915699
748	0.000865915699
749	0.000865915699
750	0.000865915699
751	0.000865915699
752	0.000865915699
753	0.000865915699
754	0.000865915699
755	0.000865915699
756	0.000865915699
757	0.000865915699
758	0.000865915699
759	0.000865915699
760	0.000865915699
761	0.000865915699
762	0.000865915699
763	0.000865915699
764	0.000865915699
765	0.000865915699
766	0.000865915699
767	0.000865915699
768	0.000865915699
769	0.000865915699
770	0.000865915699
771	0.000865915699
772	0.000865915699
773	0.000865915699
774	0.000865915699
775	0.000865915699
776	0.000865915699
777	0.000865915699
778	0.000865915699
779	0.000865915699
780	0.000865915699
781	0.000865915699
782	0.000865915699
783	0.000865915699
784	0.000865915699
785	0.000865915699
786	0.000865915699
787	0.000865915699
788	0.000865915699
789	0.000865915699
790	0.000865915699
791	0.000865915699
792	0.000865915699
793	0.000865915699
794	0.000865915699
795	0.000865915699
796	0.000865915699
797	0.000865915699
798	0.000865915699
799	0.000865915699
800	0.000865915699
801	0.000865915699
802	0.000865915699
803	0.000865915699
804	0.000865915699
805	0.000865915699
806	0.000865915699
807	0.000865915699
808	0.000865915699
809	0.000865915699
810	0.000865915699
811	0.000865915699
812	0.000865915699
813	0.000865915699
814	0.000865915699
815	0.000865915699
816	0.000865915699
817	0.000865915699
818	0.000865915699
819	0.000865915699
820	0.000865915699
821	0.000865915699
822	0.000865915699
823	0.000865915699
824	0.000865915699
825	0.000865915699
826	0.000865915699
827	0.000865915699
828	0.000865915699
829	0.000865915699
830	0.000865915699
831	0.000865915699
832	0.000865915699
833	0.000865915699
834	0.000865915699
835	0.000865915699
836	0.000865915699
837	0.000865915699
838	0.000865915699
839	0.000865915699
840	0.000865915699
841	0.000865915699
842	0.000865915699
843	0.000865915699
844	0.000865915699
845	0.000865915699
846	0.000865915699
847	0.000865915699
848	0.000865915699
849	0.000865915699
850	0.000865915699
851	0.000865915699
852	0.000865915699
853	0.000865915699
854	0.000865915699
855	0.000865915699
856	0.000865915699
857	0.000865915699
858	0.000865915699
859	0.000865915699
860	0.000865915699
861	0.000865915699
862	0.000865915699
863	0.000865915699
864	0.000865915699
865	0.000865915699
866	0.000865915699
867	0.000865915699
868	0.000865915699
869	0.000865915699
870	0.000865915699
871	0.000865915699
872	0.000865915699
873	0.000865915699
874	0.000865915699
875	0.000865915699
876	0.000865915699
877	0.000865915699
878	0.000865915699
879	0.000865915699
880	0.000865915699
881	0.000865915699
882	0.000865915699
883	0.000865915699
884	0.000865915699
885	0.000865915699
886	0.000865915699
887	0.000865915699
888	0.000865915699
889	0.000865915699
890	0.000865915699
891	0.000865915699
892	0.000865915699
893	0.000865915699
894	0.000865915699
895	0.000865915699
896	0.000865915699
897	0.000865915699
898	0.000865915699
899	0.000865915699
900	0.000865915699
901	0.000865915699
902	0.000865915699
903	0.000865915699
904	0.000865915699
905	0.000865915699
906	0.000865915699
907	0.000865915699
908	0.000865915699
909	0.000865915699
910	0.000865915699
911	0.000865915699
912	0.000865915699
913	0.000865915699
914	0.000865915699
915	0.000865915699
916	0.000865915699
917	0.000865915699
918	0.000865915699
919	0.000865915699
920	0.000865915699
921	0.000865915699
922	0.000865915699
923	0.000865915699
924	0.000865915699
925	0.000865915699
926	0.000865915699
927	0.000865915699
928	0.000865915699
929	0.000865915699
930	0.000865915699
931	0.000865915699
932	0.000865915699
933	0.000865915699
934	0.000865915699
935	0.000865915699
936	0.000865915699
937	0.000865915699
938	0.000865915699
939	0.000865915699
940	0.000865915699
941	0.000865915699
942	0.000865915699
943	0.000865915699
944	0.000865915699
945	0.000865915699
946	0.000865915699
947	0.000865915699
948	0.000865915699
949	0.000865915699
950	0.000865915699
951	0.000865915699
952	0.000865915699
953	0.000865915699
954	0.000865915699
955	0.000865915699
956	0.000865915699
957	0.000865915699
958	0.000865915699
959	0.000865915699
960	0.000865915699
961	0.000865915699
962	0.000865915699
963	0.000865915699
964	0.000865915699
965	0.000865915699
966	0.000865915699
967	0.000865915699
968	0.000865915699
969	0.000865915699
970	0.000865915699
971	0.000865915699
972	0.000865915699
973	0.000865915699
974	0.000865915699
975	0.000865915699
976	0.000865915699
977	0.000865915699
978	0.000865915699
979	0.000865915699
980	0.000865915699
981	0.000865915699
982	0.000865915699
983	0.000865915699
984	0.000865915699
985	0.000865915699
986	0.000865915699
987	0.000865915699
988	0.000865915699
989	0.000865915699
990	0.000865915699
991	0.000865915699
992	0.000865915699
993	0.000865915699
994	0.000865915699
995	0.000865915699
996	0.000865915699
997	0.000865915699
998	0.000865915699
999	0.000865915699
